TRACT,COUNTY,STATE,POP2000,POPULATION,HISPANIC_O,NH_WHT,NH_DOJ_BLK,NH_DOJ_IND,NH_DOJ_ASN,NH_DOJ_HWN,NH_DOJ_OTH,NH_DOJ_OT1,F18_POP_20,F18_POP,H18_POP,NH18_WHT,NH18_DOJ_B,NH18_DOJ_I,NH18_DOJ_A,NH18_DOJ_H,NH18_DOJ_O,NH18_DOJ_1,USSENGP02,USSENIP02,USSENR02,WELLSTONE,USSENDFL02,USSENCP02,USSENWI02,CONGGP02,CONGIP02,CONGR02,CONGDFL02,CONGNNT02,CONGWI02,MNSENGP02,MNSENIP02,MNSENR02,MNSENDFL02,MNSENCP02,MNSENICP02,MNSENWI02,MNLEGGP02,MNLEGIP02,MNLEGR02,MNLEGDFL02,MNLEGCP02,MNLEGGI02,MNLEGWI02,GOVGP02,GOVIP02,GOVR02,GOVDFL02,GOVCP02,GOVI02,GOVSW02,GOVWI02,SOSGP02,SOSIP02,SOSR02,SOSDFL02,SOSWI02,AGIP02,AGR02,AGDFL02,AGWI02,AUDGP02,AUDIP02,AUDR02,AUDDFL02,AUDWI02,USPRESGP04,USPRESR04,USPRESDFL0,USPRESSE04,USPRESSW04,USPRESCF04,USPRESBL04,USPRESC04,USPRESL04,USPRESWI04,USCONGI04,USCONGR04,USCONGDFL0,USCONGWI04,MNLEGI04,MNLEGR04,MNLEGDFL04,MNLEGWI04,USSENR06,USSENDFL06,USSENIP06,USSENWI06,GOVR06,GOVDFL06,GOVIP06,GOVWI06,AGR06,AGDFL06,AGIP06,AGWI06,SOSR06,SOSDFL06,SOSIP06,SOSWI06,AUDR06,AUDDFL06,AUDWI06,CONGR06,CONGDFL06,CONGIP06,CONGWI06,MNSENR06,MNSENDFL06,MNSENIP06,MNSENWI06,MNLEGR06,MNLEGDFL06,MNLEGIP06,MNLEGWI06,USPRESR08,USPRESDFL1,USPRESGP08,USPRESSWP0,USPRESIND0,USPRESLIB0,USPRESCP08,USPRESWI08,USSENIP08,USSENR08,USSENDFL08,USSENLIB08,USSENCP08,USSENWI08,CONGIP08,CONGR08,CONGDFL08,CONGWI08,MNLEGIP08,MNLEGR08,MNLEGDFL08,MNLEGWI08,CONGIP10,CONGR10,CONGDFL10,CONGWI10,MNSENIP10,MNSENR10,MNSENDFL10,MNSENWI10,MNLEGIP10,MNLEGR10,MNLEGDFL10,MNLEGWI10,GOVIP10,GOVR10,GOVDFL10,GOVGP10,GOVTRP10,GOVGR10,GOVEDP10,GOVWI10,SOSIP10,SOSR10,SOSDFL10,SOSWI10,AUDR10,AUDDFL10,AUDGP10,AUDGR10,AUDWI10,AGIP10,AGR10,AGDFL10,AGTRP10,AGWI10
27053027201,27053,27,6083.0000000000,6166.0000000000,105.0000000000,5883.0000000000,41.0000000000,19.0000000000,96.0000000000,4.0000000000,9.0000000000,9.0000000000,4343.0000000000,4434.0000000000,52.0000000000,4271.0000000000,26.0000000000,13.0000000000,56.0000000000,3.0000000000,8.0000000000,5.0000000000,13.0359580000,41.0674050000,2388.3099280000,24.0179820000,1182.7886110000,0.0000000000,1.0000010000,0.0000000000,0.0000000000,3004.0694540000,619.0651060000,0.0000000000,4.0044950000,0.0000000000,0.0000000000,2448.3189550000,1119.7706720000,0.0000000000,0.0000000000,3.0000040000,0.0000000000,0.0000000000,2910.1907420000,0.0000000000,0.0000000000,0.0000000000,50.0629150000,64.1258320000,560.6201970000,2182.0718140000,859.3527180000,0.0044940000,7.0224750000,1.0044950000,1.0000010000,117.1572920000,158.2112210000,2365.2155380000,901.4965190000,1.9999990000,135.1932490000,2138.9684220000,1294.9594640000,3.0000010000,95.1662760000,248.2966110000,2251.1302390000,859.3706840000,1.0044950000,2.0090440000,2455.0099040000,1628.6753230000,0.0000000000,0.0000000000,1.0000020000,23.0542610000,5.0090410000,5.0180920000,5.0000000000,0.0000000000,3055.5110830000,971.9751930000,2.0180900000,0.0000000000,2651.1093770000,1277.0694230000,7.0180910000,1444.9270750000,1470.5648630000,88.3958010000,0.0000000000,1790.2100140000,950.5858500000,242.9553860000,0.0000000000,1573.2000270000,1139.4320350000,127.5595870000,0.9999980000,1629.5548790000,1112.2819350000,82.3275640000,0.0000000000,1536.1181330000,1126.2682730000,3.0273020000,2175.2299920000,808.6031560000,0.0000000000,0.0000000000,1760.0326140000,1008.7086630000,168.8188950000,1.0136460000,1672.7595760000,1237.7459370000,0.0000000000,3.0136470000,2197.3384310000,1712.7229670000,2.0366180000,0.0000000000,24.1464830000,16.0366170000,5.0183130000,0.0000000000,475.2959270000,2311.0453890000,1128.8298940000,17.0366230000,2.0183080000,0.0000000000,337.5268800000,2317.3201620000,1194.9763680000,0.0000000000,0.0000000000,2387.4665900000,1352.5145040000,0.0000000000,158.0824700000,2210.3544200000,796.8863230000,0.0230310000,0.0000000000,2271.4925750000,848.5772790000,1.9999970000,0.0000000000,2153.5252490000,970.3833430000,1.9999990000,608.9019270000,1846.7057790000,719.8997070000,3.0230300000,1.9999970000,9.0921250000,9.0460650000,1.0230330000,132.6909390000,1947.0282070000,986.7518580000,0.0000000000,1972.2124850000,977.5676190000,67.5527470000,27.2533450000,1.0000020000,129.7600350000,1824.1530260000,1086.6500980000,13.0690970000,2.9999990000
27053027202,27053,27,1842.0000000000,1723.0000000000,71.0000000000,1568.0000000000,39.0000000000,7.0000000000,32.0000000000,2.0000000000,2.0000000000,2.0000000000,1388.0000000000,1315.0000000000,47.0000000000,1218.0000000000,21.0000000000,7.0000000000,18.0000000000,2.0000000000,1.0000000000,1.0000000000,7.9640480000,14.9325870000,511.6900670000,3.9820250000,396.2113820000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,679.9305540000,235.9349170000,0.0000000000,0.9955040000,0.0000000000,0.0000000000,513.6810530000,392.2293360000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,706.8092410000,0.0000000000,0.0000000000,0.0000000000,13.9370840000,27.8741690000,137.3798120000,458.9282240000,299.6472890000,0.9955040000,4.9775280000,0.9955040000,0.0000000000,34.8427060000,46.7887800000,490.7844440000,331.5034830000,0.0000000000,42.8067580000,436.0316120000,434.0405850000,0.0000000000,36.8337220000,65.7033960000,471.8698420000,303.6293130000,0.9955040000,0.9909530000,548.9900830000,512.3246490000,0.0000000000,0.0000000000,0.0000000000,5.9457390000,0.9909530000,1.9819120000,0.0000000000,0.0000000000,713.4889310000,326.0247860000,1.9819120000,0.0000000000,559.8905940000,445.9305590000,1.9819120000,356.0729310000,474.4351220000,28.6041970000,0.0000000000,448.7900070000,331.4141430000,69.0446130000,0.0000000000,375.7999730000,392.5679680000,40.4404160000,0.0000000000,401.4451230000,381.7180790000,23.6724400000,0.0000000000,369.8818660000,380.7317120000,1.9727020000,594.7700290000,260.3968410000,0.0000000000,0.0000000000,435.9674270000,340.2913030000,59.1811020000,0.9863520000,416.2403890000,415.2540260000,0.0000000000,0.9863520000,500.6615420000,521.2770040000,1.9633790000,0.0000000000,7.8535160000,1.9633790000,0.9816880000,0.0000000000,176.7040790000,484.9545210000,366.1701160000,1.9633790000,0.9816880000,0.0000000000,135.4731300000,499.6798690000,374.0236250000,0.0000000000,0.0000000000,507.5333810000,456.4855370000,0.0000000000,45.9175300000,481.6456090000,292.1136630000,0.9769680000,0.0000000000,487.5074220000,321.4227350000,0.0000000000,0.0000000000,446.4747280000,355.6166250000,0.0000000000,123.0980670000,369.2941940000,335.1002770000,0.9769680000,0.0000000000,3.9078710000,1.9539370000,0.9769680000,29.3090670000,382.9717500000,371.2481230000,0.0000000000,390.7875000000,363.4323770000,23.4472520000,10.7466550000,0.0000000000,32.2399690000,345.8469370000,409.3499150000,2.9309060000,0.0000000000
27053100200,27053,27,3798.0000000000,3543.0000000000,175.0000000000,1808.0000000000,1145.0000000000,59.0000000000,272.0000000000,4.0000000000,28.0000000000,52.0000000000,2791.0000000000,2692.0000000000,103.0000000000,1572.0000000000,769.0000000000,43.0000000000,171.0000000000,2.0000000000,11.0000000000,21.0000000000,9.5642630000,27.8275590000,448.4253630000,4.5814250000,998.7922300000,2.6094570000,1.1625820000,134.7402450000,0.0000000000,350.7132150000,963.9564940000,0.0000000000,1.1390050000,0.0000000000,154.4189230000,348.2868860000,926.5820670000,0.0000000000,0.0000000000,1.8265420000,173.2630360000,0.0000000000,333.4366420000,923.1702100000,0.0000000000,0.0000000000,3.5812870000,62.4634280000,175.2842870000,400.3237180000,816.9352950000,2.7048320000,29.4641230000,1.5422510000,0.8547110000,94.1122990000,73.1166460000,433.8114910000,846.6706420000,0.0000000000,79.5452960000,349.0451490000,1011.4623260000,1.8501210000,106.3727050000,101.7782240000,355.1463090000,844.6515200000,1.0672070000,7.5765870000,496.6501790000,1462.6237860000,0.0000000000,0.6901700000,1.6205970000,16.7436030000,1.2331260000,5.5296500000,2.7764030000,0.0000000000,402.4712580000,1342.0088060000,5.6532850000,0.0000000000,395.5550880000,1436.2158560000,10.2831050000,284.8857710000,1030.1199540000,50.4138950000,0.0000000000,343.7862000000,913.4369340000,98.6089340000,2.0154000000,296.0173750000,933.7485710000,61.8039870000,2.5496740000,312.5788020000,946.8419260000,44.2593140000,1.2318590000,275.0086610000,912.4951090000,3.2245110000,268.6184470000,800.1457770000,256.0143130000,3.0659160000,352.3492350000,979.8024490000,0.0000000000,2.8621440000,278.8353790000,986.1867420000,0.0000000000,2.4637200000,391.1886820000,1538.7627090000,5.2872010000,0.0000000000,15.7309650000,5.6244170000,3.7864870000,0.0000000000,232.5166640000,412.3251670000,1270.5430370000,12.7137070000,5.3237790000,0.0000000000,113.9803890000,351.4548910000,1394.7330900000,2.7100910000,0.0000000000,362.6694980000,1451.7078520000,12.1803930000,29.2510170000,236.4544650000,845.4471070000,1.2292550000,0.0000000000,258.7428990000,887.3818470000,2.1592030000,0.0000000000,259.1438680000,877.6874090000,4.2784000000,93.9093650000,252.0438300000,821.4285940000,6.2042910000,1.3969110000,6.9485630000,7.4155340000,0.7622820000,57.5742480000,247.6994360000,832.0364350000,1.5465690000,254.7356470000,816.5787130000,49.3506080000,19.7660970000,0.6346290000,39.7337090000,224.7883290000,875.7795590000,7.9005080000,0.6346290000
27053100400,27053,27,3362.0000000000,2961.0000000000,233.0000000000,996.0000000000,1225.0000000000,85.0000000000,357.0000000000,0.0000000000,15.0000000000,50.0000000000,2134.0000000000,1987.0000000000,136.0000000000,872.0000000000,699.0000000000,49.0000000000,195.0000000000,0.0000000000,11.0000000000,25.0000000000,3.0934110000,16.4234740000,233.7404190000,1.4185750000,672.6680030000,1.5295480000,0.8374190000,89.4402010000,0.0000000000,169.3198280000,636.4290480000,0.0000000000,0.0000000000,0.0000000000,114.2801960000,172.7461620000,601.1727970000,0.0000000000,0.0000000000,0.6921300000,91.7991390000,0.0000000000,165.2437110000,620.9539810000,0.0000000000,0.0000000000,2.0763900000,38.4182920000,86.9542360000,212.5910520000,559.7034380000,1.6748370000,20.6105640000,0.8374190000,0.1452890000,52.4748000000,42.4600980000,220.6323160000,572.0427520000,0.0000000000,48.0314470000,175.9505340000,655.8692360000,1.5295480000,65.1127300000,55.5682080000,174.1647270000,570.4789000000,0.6921300000,5.5634990000,246.9845410000,1084.5099990000,0.0000000000,0.6898560000,2.7594320000,7.2370160000,0.1469000000,1.1305540000,0.9836540000,0.0000000000,199.4809320000,950.2441780000,4.7267430000,0.0000000000,184.1571520000,1021.5990460000,7.2370160000,126.0801670000,599.4289070000,25.2686770000,0.0000000000,147.3722300000,549.6173350000,54.8110690000,0.9846010000,122.6976890000,549.3371930000,34.0197730000,2.2111180000,127.0265360000,561.5810870000,22.7604890000,0.1485360000,111.1964790000,552.5159710000,0.2970720000,116.6415530000,489.6413470000,126.3985580000,0.8360650000,148.8406600000,582.1304280000,0.0000000000,2.8986480000,112.0325420000,584.9187540000,0.0000000000,0.2970720000,189.5451600000,1099.5848600000,1.5204760000,0.0000000000,9.1228470000,3.0409480000,2.3558120000,0.0000000000,131.7752120000,206.1201780000,918.1320010000,11.7131990000,9.0569910000,0.0000000000,80.0502020000,181.1444320000,964.6763150000,1.6706750000,0.0000000000,186.0720870000,1010.9283210000,4.6272780000,14.9455710000,113.1182560000,507.2299530000,0.1518880000,0.0000000000,122.0715580000,527.2580980000,1.3653720000,0.0000000000,119.7197200000,521.9484610000,0.1518880000,49.1598430000,121.0083330000,497.6707090000,5.0825760000,1.3653720000,3.3382940000,3.4901830000,0.0000000000,31.8640680000,118.3527200000,491.0708740000,0.8345740000,117.7467970000,480.9057430000,30.8008440000,9.3322040000,1.3653720000,20.1800270000,105.3049470000,518.7620580000,5.3863540000,1.3653720000
27053100500,27053,27,1949.0000000000,1921.0000000000,173.0000000000,1304.0000000000,213.0000000000,100.0000000000,94.0000000000,1.0000000000,10.0000000000,26.0000000000,1483.0000000000,1538.0000000000,101.0000000000,1164.0000000000,117.0000000000,72.0000000000,66.0000000000,1.0000000000,4.0000000000,13.0000000000,6.1706640000,14.6433280000,232.6880340000,2.7232920000,485.9465480000,1.7236820000,0.0000000000,58.3730290000,0.0000000000,175.2008550000,480.3109240000,0.0000000000,2.0424690000,0.0000000000,0.0000000000,189.1360950000,509.1057720000,0.0000000000,0.0000000000,3.4473700000,0.0000000000,0.0000000000,0.0000000000,546.3892790000,0.0000000000,0.0000000000,23.9425750000,50.1758900000,95.9865820000,218.0014580000,368.2168790000,1.3616430000,6.8947410000,1.4049030000,0.6808250000,56.6493390000,37.3540220000,218.6390320000,410.0931330000,1.7236820000,40.5418580000,190.1356990000,486.3791090000,1.7236820000,66.3106320000,54.2288400000,188.7148060000,398.7786760000,0.6808250000,2.0875270000,257.7057900000,710.7324740000,0.0000000000,0.0000000000,0.0000000000,6.3913150000,1.0598540000,4.2394220000,0.7280270000,0.0000000000,199.7555820000,648.3097160000,0.6958450000,0.0000000000,167.2962550000,571.9257640000,0.6958450000,136.1465110000,530.9074960000,22.9856200000,0.7110770000,168.5862900000,468.5692170000,48.6176360000,0.7110770000,136.1675330000,480.6487750000,28.7162500000,0.3660470000,153.3804690000,473.4749670000,23.7177150000,1.0771240000,128.9937330000,467.8494400000,0.3660470000,120.7638140000,388.9462500000,152.4084410000,0.3660470000,126.5364910000,516.5388310000,35.1579720000,0.3660470000,119.2365670000,548.5495310000,0.0000000000,2.8653230000,247.3661760000,724.9714610000,4.7468250000,0.0000000000,8.7671250000,5.8219710000,3.2840060000,0.0000000000,142.3657030000,212.3855340000,624.8809270000,5.4538250000,3.2742490000,0.0000000000,89.7727140000,182.7903930000,671.3228420000,0.7265250000,39.3983640000,125.1703110000,680.4776410000,0.3681450000,24.4704060000,157.2305920000,462.8011900000,0.7421980000,0.0000000000,172.0666530000,499.8684220000,3.7094090000,0.0000000000,159.8195850000,505.0733130000,3.3391000000,50.8018350000,161.3087230000,474.6605730000,2.9672120000,0.3703080000,2.5969030000,1.4843940000,1.8547020000,38.9424770000,151.6585700000,477.6309550000,1.1125060000,151.6585700000,466.1339770000,32.6298440000,12.9829330000,1.4843940000,27.8174090000,134.6006640000,500.9856710000,3.7109910000,1.8547020000
27053100700,27053,27,3440.0000000000,3025.0000000000,206.0000000000,1528.0000000000,948.0000000000,54.0000000000,237.0000000000,2.0000000000,10.0000000000,40.0000000000,2345.0000000000,2230.0000000000,124.0000000000,1320.0000000000,587.0000000000,41.0000000000,132.0000000000,2.0000000000,5.0000000000,19.0000000000,8.1064290000,18.0631420000,330.1454720000,1.0017950000,818.8832960000,1.6509320000,4.0021120000,104.6221090000,0.0000000000,236.4307750000,810.4803410000,0.0000000000,1.2011400000,0.0000000000,140.2884530000,251.5396370000,737.8954380000,0.0000000000,0.0000000000,3.5523170000,115.5345750000,0.0000000000,238.7257830000,767.5100090000,0.0000000000,0.0000000000,4.2525590000,49.9879640000,111.5835660000,304.5739380000,663.6291280000,0.7002410000,41.9736040000,2.1007270000,0.7002410000,62.9500520000,57.7366660000,306.8279810000,712.5591650000,0.2504480000,67.2997500000,271.5451300000,796.6288100000,2.3511750000,71.5523130000,70.4022790000,265.5955990000,703.7064280000,1.4515870000,4.7118170000,314.3637110000,1292.9755660000,0.0000000000,0.0000000000,0.9521710000,11.6273220000,1.9043410000,4.2112130000,0.9521710000,0.0000000000,267.1035160000,1178.0958720000,4.7118170000,0.0000000000,262.3426460000,1250.4169150000,5.4627230000,183.1554490000,815.3874870000,37.7097070000,0.0000000000,224.6174570000,734.5426980000,67.8526640000,0.9536890000,198.7895650000,746.9564760000,34.7861790000,1.4070700000,202.9013850000,756.3995470000,36.0994070000,1.4070700000,181.6231660000,735.7154390000,1.4070700000,181.4668440000,664.9859000000,169.7724330000,0.9536890000,234.6701920000,787.7305050000,0.0000000000,3.3144490000,184.5780660000,782.5869880000,0.0000000000,2.6109150000,240.2587180000,1309.6170480000,1.4552430000,0.9552430000,10.2576910000,3.8209800000,2.9104900000,0.0000000000,165.6940400000,250.4006800000,1113.6236590000,11.8286680000,7.1419560000,0.0000000000,84.9272660000,239.0534710000,1169.8488790000,1.6604880000,0.0000000000,249.4716650000,1195.0880370000,10.6681810000,23.9635560000,171.5350900000,716.6733070000,0.2498440000,0.0000000000,174.0760530000,771.2503850000,0.4996890000,0.0000000000,168.9994840000,770.5433590000,1.7063710000,64.0657920000,173.1617520000,714.5894230000,7.3623410000,1.9136800000,4.0346710000,1.9136800000,1.6638350000,40.0597010000,164.5873600000,724.3280030000,0.2498440000,166.5861160000,718.8314350000,39.0231650000,11.2747810000,0.2498440000,30.6614510000,153.6474950000,751.9062410000,1.7063710000,0.9568380000
27053100800,27053,27,4386.0000000000,3846.0000000000,304.0000000000,1183.0000000000,1728.0000000000,98.0000000000,452.0000000000,0.0000000000,7.0000000000,74.0000000000,2740.0000000000,2545.0000000000,177.0000000000,1026.0000000000,974.0000000000,66.0000000000,268.0000000000,0.0000000000,2.0000000000,32.0000000000,14.9641320000,19.3415710000,251.6032730000,3.8634650000,877.6425810000,0.6953080000,0.0000000000,120.4811420000,0.0000000000,193.0103060000,807.0480560000,0.0000000000,3.6578760000,0.0000000000,177.0909800000,187.3450530000,744.0233410000,0.0000000000,0.0000000000,3.2709530000,126.7631590000,0.0000000000,190.6645040000,772.6153210000,0.0000000000,0.0000000000,8.6035750000,60.4975540000,108.7637070000,236.2037180000,698.5384210000,1.3906150000,43.2962070000,3.7606700000,0.6953080000,61.3742000000,55.4490640000,219.3107480000,778.1477050000,1.8803370000,68.5328690000,204.8848300000,836.3052490000,4.7643580000,76.2597910000,71.5982280000,192.0851650000,739.8515070000,5.8465950000,4.5805170000,304.1021830000,1424.0045440000,1.2936890000,0.6994360000,1.9931300000,12.0639670000,1.9931300000,3.2868220000,1.8879450000,0.0000000000,262.9827150000,1231.3333710000,4.7908850000,0.0000000000,251.7970780000,1303.6066640000,9.4765880000,149.6305690000,779.0563410000,29.8892570000,1.7880520000,175.6775170000,720.6789680000,60.0005320000,1.7880520000,153.9040120000,737.0882780000,31.8422090000,3.6838830000,159.9719630000,726.9053590000,29.4581410000,2.4918490000,156.0218600000,704.5929460000,3.0878670000,136.0935380000,676.1048290000,136.0870770000,3.1956420000,171.6702880000,774.2375330000,0.0000000000,4.4954600000,137.2284410000,737.2531980000,0.0000000000,5.1992610000,187.0056670000,1483.0880940000,4.8482120000,0.7084010000,10.1836320000,4.0292120000,1.9040090000,0.0000000000,170.1117450000,218.6415620000,1239.1442890000,11.7558450000,9.3646330000,0.0000000000,94.7971140000,183.0422390000,1293.5835120000,4.5164170000,0.0000000000,194.4872540000,1330.2230660000,5.9332250000,24.0866350000,125.5397690000,678.2902650000,1.4265500000,0.0000000000,137.3244540000,722.9285010000,0.7132740000,0.0000000000,141.8627230000,716.0230700000,2.0261620000,63.8653090000,133.6757340000,664.9653620000,6.7917630000,2.1398250000,6.7917630000,5.8511650000,1.3128860000,33.2455420000,132.4765060000,681.6293130000,0.5996120000,136.9834700000,661.8536340000,43.3763560000,15.8683260000,0.0000000000,29.8241500000,119.4612760000,702.2319270000,7.1640620000,0.0000000000
27053100900,27053,27,5603.0000000000,4630.0000000000,370.0000000000,1224.0000000000,2207.0000000000,106.0000000000,626.0000000000,2.0000000000,20.0000000000,75.0000000000,3364.0000000000,2959.0000000000,223.0000000000,1045.0000000000,1260.0000000000,67.0000000000,325.0000000000,2.0000000000,12.0000000000,25.0000000000,16.3783770000,12.3324420000,304.6946560000,5.6392910000,972.1736340000,1.3046930000,1.9999970000,141.7396920000,0.0000000000,235.5915940000,878.9008760000,0.0000000000,3.5133770000,0.0000000000,210.9916320000,219.0910920000,816.0527690000,0.0000000000,0.0000000000,3.3975500000,147.6179150000,0.0000000000,227.7606300000,848.9910950000,0.0000000000,0.0000000000,8.5731900000,66.0272310000,123.6228740000,258.9284820000,774.6758860000,1.6093850000,51.3998420000,3.5763310000,2.3046890000,82.3218440000,63.9044650000,265.4899400000,841.7736570000,0.7881670000,91.4946820000,229.5623320000,923.4889170000,3.0698930000,90.7732540000,79.7663170000,230.0250070000,819.2246240000,5.4904120000,3.9174680000,343.6095120000,1644.5943130000,2.5389670000,0.3005610000,0.8395290000,12.0993340000,1.8395290000,2.3784980000,1.7773750000,0.0000000000,286.4144540000,1390.3258790000,4.0417770000,0.0000000000,282.9468720000,1469.5183150000,10.0214040000,181.4881450000,861.7473070000,32.4212460000,0.7050990000,204.2448660000,793.7000500000,74.7620200000,2.7051010000,187.3973590000,814.4322510000,28.1166930000,3.4713690000,198.8088540000,802.3047210000,34.1765670000,3.0013040000,178.0831620000,780.1513420000,3.2363380000,160.8699280000,744.5253170000,163.0727440000,4.2975090000,203.5899830000,867.7350380000,0.0000000000,3.8287450000,168.4108110000,830.4225950000,0.0000000000,5.1249500000,255.4008650000,1597.9578670000,2.9812080000,0.2915980000,10.1340420000,3.6296240000,1.7548270000,0.0000000000,189.9240050000,272.2062260000,1360.1774690000,10.7089150000,8.7824600000,0.0000000000,106.3561030000,231.8995470000,1440.1090420000,1.8012490000,0.0000000000,237.6251110000,1478.8872670000,3.3844490000,29.5020510000,140.5759170000,673.0490470000,0.5734510000,0.0000000000,155.2745320000,715.5547990000,1.2867260000,0.0000000000,154.0472960000,714.8047060000,2.8015970000,56.3120670000,147.7175830000,681.7184370000,6.6915230000,0.8601760000,4.6915240000,2.2876480000,1.5148740000,32.1709040000,154.2612850000,670.3655210000,1.2281490000,154.0987900000,651.5191050000,37.1789110000,19.2370760000,1.0000010000,34.7311260000,137.1711220000,688.5572730000,5.8025250000,1.0000010000
27053101300,27053,27,1876.0000000000,1604.0000000000,154.0000000000,277.0000000000,856.0000000000,16.0000000000,264.0000000000,2.0000000000,2.0000000000,33.0000000000,1080.0000000000,1017.0000000000,96.0000000000,245.0000000000,510.0000000000,15.0000000000,129.0000000000,2.0000000000,1.0000000000,19.0000000000,2.8613540000,6.7490630000,123.4240100000,0.0000000000,340.2878130000,0.8918910000,1.4987850000,43.8150760000,0.0000000000,86.1297740000,330.1808410000,0.0000000000,0.8901350000,0.0000000000,62.5209430000,92.3969030000,296.0459760000,0.0000000000,0.0000000000,1.7837800000,41.8201200000,0.7287170000,88.7781250000,313.4821200000,0.0000000000,0.9716230000,2.6019320000,18.3822930000,41.4778280000,111.3314410000,278.8157520000,0.2997570000,19.5743080000,0.9599980000,0.2997570000,21.8674270000,23.2868500000,112.1365850000,299.0742170000,0.0000000000,27.1454010000,102.7907750000,323.9870020000,1.1309200000,26.4535920000,26.8526570000,98.8153790000,292.4301680000,0.5921330000,1.9026790000,120.1627380000,562.0301150000,0.0000000000,0.1138960000,0.4120280000,4.7668380000,0.5962600000,2.1997250000,0.3673870000,0.0000000000,100.4966940000,502.8775530000,2.7491790000,0.0000000000,98.3673080000,535.0028180000,3.2494010000,61.8292030000,317.9377750000,16.1739320000,0.1118920000,76.0908250000,291.5232450000,24.7097450000,0.6422970000,68.4967740000,291.9059810000,14.1427550000,0.8946900000,69.9015480000,296.3891570000,13.8876180000,0.7048190000,62.8485060000,286.4850190000,0.7048190000,61.7740910000,270.7959470000,56.9213430000,0.2964660000,81.6871660000,308.9402550000,0.0000000000,1.4096380000,62.9550930000,302.7399540000,1.9494970000,1.0792650000,85.0838300000,570.4159490000,0.5783750000,0.3816610000,4.5324000000,1.3757380000,0.9189390000,0.0000000000,64.0725710000,92.6157370000,487.2605900000,5.1623790000,3.4332250000,0.0000000000,33.0811890000,83.8189950000,511.1168640000,0.5895130000,4.1714630000,88.2045650000,512.9350980000,4.0514350000,8.8039750000,56.5921630000,282.9656240000,0.0000000000,0.0000000000,56.9946330000,303.1886170000,0.2881190000,0.0000000000,56.0147040000,302.3225900000,0.5082860000,22.5572570000,55.2361770000,285.2654910000,3.6438310000,0.6820480000,1.7879410000,1.1242140000,0.8012910000,15.2683730000,55.2134180000,285.2716120000,0.0000000000,54.9369000000,282.1583910000,14.9061950000,5.3062530000,0.0000000000,10.8550060000,50.1822840000,295.7670450000,1.0232880000,0.2930030000
27053101600,27053,27,3641.0000000000,2437.0000000000,183.0000000000,392.0000000000,1263.0000000000,59.0000000000,454.0000000000,0.0000000000,9.0000000000,77.0000000000,1991.0000000000,1532.0000000000,100.0000000000,343.0000000000,749.0000000000,42.0000000000,258.0000000000,0.0000000000,2.0000000000,38.0000000000,7.1214760000,9.2125910000,107.4947740000,0.0000000000,407.9376760000,2.0607410000,2.0000010000,41.0347940000,0.0000000000,73.0673790000,376.6924880000,0.0000000000,2.0911110000,0.0000000000,86.0066410000,81.2799710000,319.4169440000,0.0000000000,0.0000000000,1.1214800000,38.1844290000,23.0000010000,66.0066390000,319.8747090000,0.0000000000,29.9999970000,1.2733310000,28.6681420000,38.5185000000,94.4014490000,306.0547060000,2.9999990000,32.7896240000,8.0000010000,1.0000000000,28.6377720000,22.7592500000,86.6444140000,351.6317290000,2.0000010000,39.1540640000,83.5836690000,360.8443310000,2.0607410000,31.8503620000,41.0325850000,78.3103400000,337.0547250000,1.0607400000,2.0318270000,133.7101920000,775.5693760000,0.0000000000,0.0318260000,5.0318240000,5.1909520000,1.0000010000,2.0954780000,1.0000010000,0.0000000000,131.9145470000,648.8139580000,3.1909540000,0.0000000000,105.7554180000,693.4370380000,5.3500790000,76.2669530000,334.6680200000,22.7000890000,1.0333360000,72.4669800000,321.1012820000,35.1001420000,0.0333380000,71.1336110000,309.2013110000,21.6667510000,1.0666730000,75.3336320000,314.2679890000,17.4000510000,0.0333380000,62.1336050000,307.5345440000,0.0333380000,63.9669190000,308.8345980000,55.7668920000,0.0000000000,79.6003300000,340.7347070000,0.0000000000,2.0666770000,62.1002670000,302.2679810000,47.9999990000,0.0333380000,101.3164030000,762.4490230000,2.0349100000,0.0000000000,7.2443680000,3.0349100000,0.1047280000,0.0000000000,61.6182100000,124.0494980000,643.6787790000,7.0698210000,5.3141850000,0.0000000000,36.3265590000,91.8974910000,666.9006290000,3.0000010000,44.9999970000,90.2116680000,617.9355320000,0.0698190000,11.4385360000,48.0465120000,278.9401930000,0.0000000000,0.0000000000,60.1196010000,281.6710920000,4.0000000000,0.0000000000,62.1195980000,273.3787400000,0.0730900000,14.7308970000,60.7541560000,282.1960110000,1.1461810000,1.0000020000,1.1096370000,4.1827240000,0.0730900000,17.5116290000,55.0465060000,273.1229270000,1.0000020000,56.0830550000,257.3920240000,18.6578070000,7.5116280000,1.0000020000,10.4385340000,51.8272380000,272.3056530000,6.1827240000,1.9999990000
